0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.418285880401401577e+00,-2.363937845982516439e+00,-2.418305246266220454e+00,-2.363912992065077656e+00,-2.273251840000003909e+00,-1.136085665289111013e+01
-1.869975998098960090e+00,-1.450419445648166272e+00,-1.870108495856260600e+00,-1.450342775658910899e+00,-7.504000000000046189e-01,-1.044963464687927512e+01
-2.363794698044897835e+00,-2.273232047781712506e+00,-2.363905435766065821e+00,-2.273160358646157952e+00,-2.122086400000003259e+00,-1.126665334604955149e+01
-2.496191501538245205e+00,-2.496448164942635550e+00,-2.496191501532406765e+00,-2.496510779910623867e+00,-1.013767164935542908e+01,-1.013006227426567563e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.496191501557658121e+00,-2.496300231038669271e+00,-2.496191501560993231e+00,-2.496532976371134804e+00,-9.977301992846658862e+00,-8.661011285376963187e+00
-2.482368062796207919e+00,-2.484940085518266173e+00,-2.482368062808536280e+00,-2.484448738446351168e+00,-9.821907581128368037e+00,-9.798904514710832458e+00
-2.273251840000003909e+00,-2.312426730999643798e+00,-2.344759810704348801e+00,-2.315349094756191661e+00,-8.369103579351447664e+00,-9.262070899151050085e+00
-2.470613438463998612e+00,-2.471852907983191461e+00,-2.476873980107009210e+00,-2.476976401496633784e+00,-8.802367026564981600e+00,-1.034576013230926428e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.451022397440000944e+00,-2.455725821788253604e+00,-2.456636096009720216e+00,-2.458887107451927179e+00,-9.742473446546517479e+00,-1.068096857414027490e+01
-2.489420836956977912e+00,-2.491358011227461589e+00,-2.489420836996623088e+00,-2.490025535744115004e+00,-9.093687288094644217e+00,-8.085318241509900972e+00
-2.470613438015721641e+00,-2.474823600025452652e+00,-2.470613438042459808e+00,-2.472650464824501348e+00,-9.128603033062038463e+00,-9.720874814851892864e+00
-2.489420837179854296e+00,-2.490715013218494533e+00,-2.489420837222451333e+00,-2.490167071093167817e+00,-9.272219453888768115e+00,-1.042344547267555832e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.599999996444066319e+00,1.099999999971945286e+01,5.599999987787802169e+00,1.099999999846802368e+01,1.999999999943296913e+00,1.999999999999998579e+01
-2.122086400000003259e+00,-2.273227609508577718e+00,-2.122195426265066409e+00,-2.273221058773790659e+00,-1.127264088550627363e+01,-2.363941214957826276e+00
4.159999999999930420e-01,-7.505058189564844939e-01,-1.450527676999621374e+00,-7.507940946657307713e-01,-9.748991085285757308e+00,-1.450200529407463135e+00
-1.870144000000002915e+00,-2.122065970054693551e+00,-1.870638806137705501e+00,-2.122029436652441703e+00,-1.112120639550895618e+01,-2.272443244168236731e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.450556350662442373e+00,-2.418191088741020955e+00,-2.418081013057409301e+00,-2.363951104000004300e+00,-1.141168393034008233e+01,-1.141437162745353184e+01
-1.954114986769777129e+00,-1.866710818443943376e+00,-1.879166256067682284e+00,-1.450240000000003526e+00,-8.727977196218645872e+00,-1.034025707404434691e+01
-2.344010672818011898e+00,-2.327652624579976681e+00,-2.316093844644401489e+00,-2.273251840000003909e+00,-8.928222479369631870e+00,-9.667742873773049084e+00
-2.493652502708219032e+00,-2.493970219234185492e+00,-2.494824247627487335e+00,-2.495470774752100329e+00,-1.022187281660461089e+01,-9.850131382970522154e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.493652502708219032e+00,-2.495022576841321449e+00,-2.494970675699338614e+00,-2.494378244545328194e+00,-1.070247670803169626e+01,-9.248987791026284100e+00
-2.470613438463996836e+00,-2.472338785500101999e+00,-2.474189855187622911e+00,-2.473357249554963833e+00,-1.019507894634415024e+01,-9.259549799595452768e+00
-2.363951103086957772e+00,-2.375094433389638660e+00,-2.380470568546336096e+00,-2.363951103174085855e+00,-8.553087635411218415e+00,-7.421796347368245783e+00
-2.482368062879937831e+00,-2.484628168804347226e+00,-2.483628267756710972e+00,-2.482368062887205795e+00,-1.032044311627997146e+01,-1.043467481292118570e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.470613437481216756e+00,-2.473690445546556482e+00,-2.475359658669597174e+00,-2.470613437409213464e+00,-1.051625359352622802e+01,-1.057532472196852602e+01
-2.482368063078398635e+00,-2.485466746707064800e+00,-2.485191107206432548e+00,-2.484613067001997688e+00,-1.016993322107919262e+01,-1.054240111131172242e+01
-2.451022397439998279e+00,-2.456369226136177364e+00,-2.453528856898206101e+00,-2.464219828329124340e+00,-1.012629059940987197e+01,-1.029279473490798047e+01
-2.482368063078398635e+00,-2.483834447366868314e+00,-2.484960219426450401e+00,-2.485515499632945602e+00,-1.045497786080157532e+01,-1.037144802005767552e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.417876053807637649e-01,-2.042785599999999979e-01,3.889999998458201769e-01,1.099999999919360860e+01,-9.960574543693621052e-01,-1.456000223544961614e+00
-1.870160774778387713e+00,-2.020673568554888000e+00,-2.043081094169941547e+00,-2.047826559845280947e+00,-8.007342165472504547e+00,-7.152676695968443354e+00
-1.268409410530193737e+00,-1.330672031660582455e+00,-1.364436434555482469e+00,-7.504439729667964354e-01,-6.779562186298274007e+00,-6.780442889755313729e+00
-1.450318360621330127e+00,-1.759946389330559580e+00,-1.745319291338055745e+00,-1.764997918270742927e+00,-4.767453092660991487e+00,-4.885811877543810411e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.489420837847035273e+00,-2.491720801125579587e+00,-2.491353667891907264e+00,-2.491238951581480787e+00,-9.726589373297132468e+00,-1.005140901835062728e+01
-2.418370662400000981e+00,-2.437846014306170872e+00,-2.430083846832287620e+00,-2.431600353849759255e+00,-1.062870746118687215e+01,-9.164475523840145854e+00
-2.482368063078395970e+00,-2.485495653001096983e+00,-2.487245580325608607e+00,-2.484416708240205551e+00,-1.031464004815822655e+01,-1.004954373648254595e+01
-2.469256406047830588e+00,-2.450194938631965247e+00,-2.418370662400000981e+00,-2.449843906107786573e+00,-1.131902663263972464e+01,-1.142679684514764915e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.468327057397459168e+00,-2.450157240130557579e+00,-2.418370662400000981e+00,-2.450006009132269735e+00,-1.113838322607174014e+01,-1.130935236059259452e+01
-2.243630488401991308e+00,-2.212802434359318671e+00,-2.122086400000003259e+00,-2.209095762043290723e+00,-9.120953294316153759e+00,-9.856497044365628568e+00
-2.418370662400000981e+00,-2.426047099115238748e+00,-2.443970616605223078e+00,-2.424277735261598288e+00,-1.013848257709361000e+01,-7.593017953587700042e+00
-2.489420837847038825e+00,-2.490145197916866060e+00,-2.493455506469885563e+00,-2.490646044821960281e+00,-9.250741082120656600e+00,-1.064546228069678335e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.482368063078398635e+00,-2.484983537454792391e+00,-2.488614522881887225e+00,-2.484849276201831270e+00,-1.100464435879211500e+01,-1.099766648338295028e+01
-2.470613438226195502e+00,-2.475379635299095327e+00,-2.470613438228133063e+00,-2.475208792689168824e+00,-9.071893751230593494e+00,-1.030327074595779457e+01
-2.418370658293667930e+00,-2.428719362474995869e+00,-2.418370658021636643e+00,-2.429743550618488790e+00,-1.014816696143411789e+01,-8.764433791528366768e+00
-2.470613438208307144e+00,-2.474057287920255810e+00,-2.470613438185051081e+00,-2.477010048721433488e+00,-9.847202658987034951e+00,-1.064012219113841340e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.450642675627702438e+00,-1.757379747505570800e+00,-1.924357658494428636e+00,-1.771392775193941116e+00,-6.750182607853468575e+00,-7.585251948961744262e+00
-6.571903839763948429e-01,-6.213813047296000702e-01,2.373369030178043460e+00,-7.181060095600000359e-01,-4.135186779999999729e+00,-2.747986331545600347e+00
-1.450427398309459104e+00,-1.858531221319748905e+00,-1.841810987240954489e+00,-1.868022394080854465e+00,-6.906083562689724786e+00,-8.298875190298046434e+00
-1.002082766626143373e+00,-1.073335840288015763e+00,-1.067162944640566158e+00,-1.064659934686990050e+00,-4.809508331625259814e+00,-5.359055636055586547e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.493652502708163965e+00,-2.494599408089306802e+00,-2.495029872711683971e+00,-2.493652502708160856e+00,-1.016660578765110046e+01,-1.017834952880690302e+01
-2.451022397439545752e+00,-2.454066154100445818e+00,-2.470801203750213393e+00,-2.451022397439563072e+00,-8.894446164744966410e+00,-1.033860372772550917e+01
-2.489420837846965995e+00,-2.491069761163101859e+00,-2.491733861088635482e+00,-2.489420837846961554e+00,-1.048106440128359651e+01,-1.008193972605352506e+01
-2.450686079486082747e+00,-2.418106604753698541e+00,-2.363951104000004300e+00,-2.450149091877133145e+00,-1.139790671209693862e+01,-1.138603741586933715e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.450338444007968075e+00,-2.417294896158172168e+00,-2.363951104000004300e+00,-2.447730592998568433e+00,-1.140394914525876580e+01,-1.141519833034610620e+01
-2.202997908247452230e+00,-2.092578169286488432e+00,-1.870144000000002915e+00,-2.169614498599982788e+00,-1.038699243635536362e+01,-1.013073238856522806e+01
-2.451022397439918787e+00,-2.459656147408160187e+00,-2.461829000087133679e+00,-2.451022397439912126e+00,-9.349225677829060999e+00,-8.803374325226428709e+00
-2.493652502708215923e+00,-2.494345425684538764e+00,-2.495040394229560032e+00,-2.493652502708215923e+00,-9.821444295228916488e+00,-1.001263360266514368e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.489420837847021062e+00,-2.490618812955096129e+00,-2.492750658180868051e+00,-2.489420837847020174e+00,-1.085684683004292594e+01,-1.101982305745186075e+01
-2.451022397439998279e+00,-2.461492270158787576e+00,-2.468310578584710591e+00,-2.466418528031061541e+00,-9.137601265444217802e+00,-1.019036116731449404e+01
-2.363951104000000747e+00,-2.391376069176903041e+00,-2.405202598068785669e+00,-2.414080021303786072e+00,-1.006930850755300710e+01,-1.069391212793552270e+01
-2.451022397439998279e+00,-2.458692291540257813e+00,-2.466456330232155825e+00,-2.456743965125943951e+00,-9.450645614442244380e+00,-1.017185502056726953e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.870144000000002915e+00,-2.122069185534594560e+00,-2.273124841176117794e+00,-1.871693744488549971e+00,-1.111867425647593777e+01,-1.111731428070438810e+01
7.928157259970358695e-01,3.064702936705427483e+00,1.099999999999998224e+01,-5.066787425060449435e-01,-4.658697861946087926e+00,-3.432903988346935886e+00
-1.870144000000002915e+00,-2.121922017218545342e+00,-2.272853893768718603e+00,-1.871188514616707765e+00,-1.112104228748554213e+01,-1.112051169376352888e+01
4.159998127700846315e-01,-1.255028227859490197e+00,-1.257950056765892333e+00,-1.131418704550637200e+00,-5.876668126681861004e+00,-6.995535757709870239e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.496191501440400806e+00,-2.496367555718404851e+00,-2.496454029113411188e+00,-2.496191501451699324e+00,-1.061284108091586553e+01,-9.142594394971393257e+00
-2.470613437738255147e+00,-2.471586627131353353e+00,-2.474533479082086096e+00,-2.470613437660476919e+00,-9.822842104944017549e+00,-1.013026524680039131e+01
-2.493652502531487514e+00,-2.494814100445262639e+00,-2.494241427093938590e+00,-2.493652502518074243e+00,-9.250791915717398339e+00,-1.026023109419332258e+01
-2.418204753758391057e+00,-2.363928453952529374e+00,-2.363871712310632311e+00,-2.418287109706129367e+00,-2.273251840000003909e+00,-1.136207667284963385e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.418285686576007620e+00,-2.363895188228873234e+00,-2.363935424375845695e+00,-2.418316600166273922e+00,-2.273251840000003909e+00,-1.136110752035092375e+01
-2.121953528858625759e+00,-1.870140497362074106e+00,-1.870143615326440578e+00,-2.121907817234308435e+00,-1.450240000000003526e+00,-1.086780418600800679e+01
-2.470613438358128189e+00,-2.474458585064042815e+00,-2.474242537512502782e+00,-2.470613438347269764e+00,-7.480312175033682287e+00,-9.732647975003793306e+00
-2.496191501463756346e+00,-2.496416026905740715e+00,-2.496620480966080802e+00,-2.496191501478405073e+00,-1.018153125490886168e+01,-9.895299192386957543e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.493652502646183322e+00,-2.494519386952384732e+00,-2.494033217205678721e+00,-2.493652502651671821e+00,-1.065795429876854961e+01,-9.850039856460034216e+00
-2.470613429506415493e+00,-2.472667629844204296e+00,-2.472484906903559931e+00,-2.470613429977521758e+00,-8.891565839071528643e+00,-9.961496738810755147e+00
-2.418370661094346730e+00,-2.428695042136134852e+00,-2.421093401104971843e+00,-2.418370661146658218e+00,-8.969527050613676167e+00,-9.151566059953296417e+00
-2.470613438249858351e+00,-2.471935631904207398e+00,-2.473327107379988732e+00,-2.470613438241605397e+00,-8.200724408241541141e+00,-8.066893991569811462e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.122123532491098530e+00,-2.273168257126656933e+00,-2.272820319554587520e+00,-2.122086400000003259e+00,-1.127240596877939893e+01,-2.363683456732145860e+00
5.599999999897978142e+00,1.099999999705884690e+01,1.099999999265138406e+01,5.599999997718434486e+00,1.999999999798433681e+00,1.999999999999998579e+01
-2.122135093022222030e+00,-2.273124714884096509e+00,-2.273136975254824943e+00,-2.122086400000003259e+00,-1.127286065178444652e+01,-2.363894566830179844e+00
-7.504000000000046189e-01,-1.450242713890881108e+00,-1.450243557304107478e+00,-7.506642317454280677e-01,-1.044703433789476321e+01,-1.869616148231461938e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.432105998860560003e+00,-2.363951104000004300e+00,-2.434678839213050061e+00,-2.413321775445637751e+00,-1.102139115569234207e+01,-1.103729073201034261e+01
-2.121831580573583231e+00,-1.450240000000003526e+00,-2.121917143285545482e+00,-1.870197546651099385e+00,-1.086704018375488623e+01,-1.086795829336046104e+01
-2.418247779061603708e+00,-2.273251840000003909e+00,-2.418267075738153693e+00,-2.363888156307228705e+00,-1.136226883662059883e+01,-1.136293481598373845e+01
-2.493652502708206598e+00,-2.494194874915466542e+00,-2.493652502708204821e+00,-2.494983681777774631e+00,-1.076043565504202704e+01,-1.082655983575254588e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.493652502708219032e+00,-2.495178737087696774e+00,-2.493652502708218588e+00,-2.494379012146397123e+00,-1.072313213416410171e+01,-1.080805948544937500e+01
-2.470613438463988398e+00,-2.477671338531957979e+00,-2.470613438463987066e+00,-2.474636488447160332e+00,-9.795822169421498415e+00,-9.815731962310836778e+00
-2.122086400000003259e+00,-2.317955575285929548e+00,-2.310166370670287961e+00,-2.257948340856859026e+00,-9.375267442666201489e+00,-8.751765511864579850e+00
-2.451022397440000944e+00,-2.473763276715365222e+00,-2.474685685065704632e+00,-2.465884293430587793e+00,-9.932140327777844391e+00,-1.075846125576162571e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.418370662400004534e+00,-2.446567929308138822e+00,-2.445995189986553076e+00,-2.445831509242373691e+00,-1.066922598911333253e+01,-1.092345852082256386e+01
-2.482368063078372877e+00,-2.486281419306311413e+00,-2.482368063078374654e+00,-2.484222654863788904e+00,-8.844519636149360764e+00,-1.028625878786859715e+01
-2.451022397439957867e+00,-2.462593586310804383e+00,-2.451022397439961420e+00,-2.460407465356244217e+00,-1.114453694102946457e+01,-9.095678343412824773e+00
-2.482368063078369325e+00,-2.484595282724303189e+00,-2.482368063078370657e+00,-2.484621592680138047e+00,-1.095910287639528136e+01,-1.113493695063157496e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.359999995885514679e+00,1.099999999999998224e+01,2.359999996599948080e+00,5.599999999945131535e+00,-3.399999999757890023e+00,-3.399999999662493000e+00
-1.870144000000002915e+00,-2.273146570597786020e+00,-1.870171843215836516e+00,-2.122076644948708513e+00,-1.112035277444347514e+01,-1.111994098920338558e+01
2.359999999999988773e+00,-7.504660653117969371e-01,-7.504784425047794638e-01,4.158140094679598775e-01,-8.580940166751965137e+00,-8.581682417303611032e+00
-1.450240000000003526e+00,-2.121849336868214309e+00,-1.450690119967521730e+00,-1.870092892245995397e+00,-1.086998412998505259e+01,-1.086949908907693896e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.470442951414340893e+00,-2.418370662400000981e+00,-2.450935040875491744e+00,-2.418370662400000981e+00,-1.144923707522658773e+01,-1.144349796838024957e+01
-2.272007618278983010e+00,-1.871157825364690552e+00,-2.122035117296113160e+00,-1.870144000000002915e+00,-1.111644751916086094e+01,-1.111216653487374550e+01
-2.450622164218243970e+00,-2.363951110378820442e+00,-2.418126145077491795e+00,-2.363951104000000747e+00,-1.139326497236556079e+01,-1.137162631076580332e+01
-2.489420837847035273e+00,-2.493786012616094006e+00,-2.491743098533744316e+00,-2.492563203121168414e+00,-9.625279978734695874e+00,-1.093635449749676880e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.489420837847035273e+00,-2.493855381014711714e+00,-2.492046900966018441e+00,-2.493639201851400866e+00,-1.117982043727865005e+01,-1.066694493204393623e+01
-2.451022397439997391e+00,-2.468251569188038452e+00,-2.460280122889045629e+00,-2.472197854483499935e+00,-1.047201968840435882e+01,-1.107417034120497945e+01
-2.273251840000000357e+00,-2.305926606542255008e+00,-2.296623581378492318e+00,-2.273251840000000357e+00,-9.367730797416749411e+00,-1.010092441054782952e+01
-2.470613438463999056e+00,-2.479010741930106398e+00,-2.475022418396476187e+00,-2.470613438463998612e+00,-1.003011468036234533e+01,-1.059648188809014613e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.451022397440000944e+00,-2.464347047912081479e+00,-2.458917291951789874e+00,-2.451022397440000944e+00,-9.794078906134753737e+00,-1.013775779696619317e+01
-2.470613438464000389e+00,-2.480830862218597499e+00,-2.478878007608511513e+00,-2.481367327938614142e+00,-1.046544073663214292e+01,-9.992345566479054142e+00
-2.418370662400000981e+00,-2.450620266103471501e+00,-2.435045527724886583e+00,-2.428884447248682577e+00,-9.973450997779904625e+00,-1.064254654888337015e+01
-2.470613438464000389e+00,-2.483739753419643037e+00,-2.477125718538873755e+00,-2.485107791616726569e+00,-1.014824851300707742e+01,-1.051930885137519667e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.772941732368454204e-01,3.149267536154797265e-01,3.118061862799862971e-01,5.599999999999985434e+00,-3.847815866085465775e+00,-2.528545582408431081e+00
-1.450240000000005081e+00,-1.919746742392384631e+00,-1.841924734586229961e+00,-1.868985762586174548e+00,-9.351816915424272736e+00,-7.378245303074240979e+00
4.159999999866148546e-01,-1.233968144591726102e+00,-1.133789574443213821e+00,-8.844793543969854399e-01,-7.912120681175127679e+00,-6.228923027040567995e+00
-7.504000000000893289e-01,-1.690566822763733823e+00,-1.495839773673313999e+00,-1.636534372818349237e+00,-8.296712861984982368e+00,-7.135102192057314774e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.482368063078395970e+00,-2.491719531920572273e+00,-2.490847342713998103e+00,-2.486226224270622343e+00,-1.074924399142464893e+01,-1.011868963132037180e+01
-2.363951104000004300e+00,-2.402759771569007885e+00,-2.428140136521193426e+00,-2.402159504299691051e+00,-1.054080608476749958e+01,-1.052689606116798515e+01
-2.470613438463996836e+00,-2.483185630890035966e+00,-2.481791561695399828e+00,-2.478232776219539080e+00,-1.087425219642113561e+01,-1.071366851764741313e+01
-2.481971349432580798e+00,-2.451022397439998279e+00,-2.451022397439998279e+00,-2.469604898604010668e+00,-1.138429759494147220e+01,-1.137029210156583758e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.481656297433330938e+00,-2.451022397439998279e+00,-2.451022397439998279e+00,-2.470326534805819207e+00,-1.126668131534824191e+01,-1.132586754525438621e+01
-2.415185577200053668e+00,-2.273301332204229031e+00,-2.273251840000003909e+00,-2.363140228320701031e+00,-1.127898916672629603e+01,-1.131651919786218485e+01
-2.363951104000004300e+00,-2.433672434661279915e+00,-2.433422603965463615e+00,-2.405344245632663025e+00,-1.075728264798575040e+01,-1.029821330393858503e+01
-2.482368063078401299e+00,-2.489409380599651112e+00,-2.489012243081660358e+00,-2.487399400437205088e+00,-1.093657049759357136e+01,-1.108905962834476355e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.470613438464000389e+00,-2.485413876917626830e+00,-2.483652626787643758e+00,-2.478555153665146449e+00,-1.115464360365274565e+01,-1.097534203057609759e+01
-2.451022397439984513e+00,-2.472474720713081719e+00,-2.451022397439985401e+00,-2.458997627236200412e+00,-9.798429146058678540e+00,-9.486155900254535922e+00
-2.363951103999978542e+00,-2.388390872892171224e+00,-2.363951103999979431e+00,-2.381742210169708773e+00,-9.884796861273533963e+00,-7.589340322975677289e+00
-2.451022397439998723e+00,-2.456878346289350645e+00,-2.451022397439998279e+00,-2.461416386250188992e+00,-1.053117572386351242e+01,-1.095728161121684963e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.504000000001852522e-01,-1.673617886282933842e+00,-1.698271834132801805e+00,-1.570519354486273000e+00,-6.797948827760126989e+00,-7.135574049760606385e+00
-7.677328364479875100e-01,-7.736410600182868080e-01,2.359999999999988773e+00,-3.612590568703654137e-01,-4.320743569113889571e+00,-3.773120368205719721e+00
